Last_Report_Year,TRS_ID,System_Name,City,State,UZA_NAME,UZA,UZA_Area_SQ_Miles,UZA_Population,Mode,TOS,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007
2007,2160,"Community Transit, Inc. ",Paramus,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,DO,,,,,,,,38,38,38,38,38,38,38,38,38,38
2007,2161,DeCamp Bus Lines,Montclair,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,DO,,,,,,,,169,169,169,169,169,169,144,141,141,141
2003,2162,Lafeyette-Greenville IBOA,Jersey City,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,DO,,,,,,,,94,94,102,102,102,102,,,,
2007,2163,"Lakeland Bus Lines, Inc.",Dover,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,DO,,,,,,,,359,359,359,359,359,359,359,359,359,359
2004,2164,Leisure Line,Paramus,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,DO,,,,,,,,72,94,107,107,72,72,72,,,
2007,2165,"Olympia Trails Bus Company, Inc.",Elizabeth,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,DO,,,,,,,,22,22,22,22,22,22,22,22,20,19
2007,2166,"Orange-Newark-Elizabeth, Inc.",Elizabeth,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,DO,,,,,,,,44,44,44,44,44,70,70,70,70,70
2002,2167,South Orange Avenue IBOA ,Newark,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,DO,,,,,,,,40,40,40,40,26,,,,,
2007,2168,Trans-Hudson Express,Jersey City,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,DO,,,,,,,,40,40,40,40,161,161,149,139,121,110
2007,2169,"Trans-Bridge Lines, Inc. ",Bethlehem,PA,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,DO,,,,,,,,215,215,215,215,215,215,215,215,215,235
2001,2170,"Vanpool of New Jersey, Inc. ",Newark,NJ,"New York, NY--Northeastern NJ",1,"2,967","16,044,012",VP,DO,,,,,,,,,,,,,,,,,
2007,2171,"Private One of New York, LLC, dba: New York Airport Service",Brooklyn,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,PT,,,,,,,,,108,108,108,18,21,20,21,21,21
2007,2172,"Centro of Oswego, Inc.",Syracuse,NY,"Syracuse, NY",81,180,"402,267",MB,DO,,,,,,,,,403,403,403,403,403,403,403,403,403
2006,2173,"American Transit, Inc.",Yonkers,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",DR,DO,,,,,,,,,,,,0,0,0,0,0,
2007,2175,Private Transportation Corporation,Brooklyn,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,DO,,,,,,,,,,,16,8,,,,,
2007,2175,Private Transportation Corporation,Brooklyn,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,PT,,,,,,,,,,,,,8,8,8,8,8
2007,2177,"Adirondack Transit Lines, Inc,",Hurley,NY,"Kingston, NY",424,34,"53,458",MB,DO,,,,,,,,,,,,"4,166",942,942,942,942,942
2007,2178,Ulster County Area Transit,Kingston,NY,"Poughkeepsie-Newburgh, NY",89,265,"351,982",MB,DO,,,,,,,,,,,,735,762,785,787,790,788
2007,2178,Ulster County Area Transit,Kingston,NY,"Poughkeepsie-Newburgh, NY",89,265,"351,982",MB,PT,,,,,,,,,,,,25,25,25,24,24,24
2007,2179,"Hendrick Hudson Bus Lines, Inc.",Newburgh,NY,"Poughkeepsie-Newburgh, NY",89,265,"351,982",MB,DO,,,,,,,,,,,,118,65,65,65,65,65
2007,2179,"Hendrick Hudson Bus Lines, Inc.",Newburgh,NY,"Poughkeepsie-Newburgh, NY",89,265,"351,982",MB,PT,,,,,,,,,,,,0,,,,,
2006,2180,Atlantic Express,Staten Island,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,DO,,,,,,,,,,,,,32,32,33,33,
2006,2180,Atlantic Express,Staten Island,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,PT,,,,,,,,,,,,,0,,,,
2005,2181,Roosevelt Island Operating Corporation,Roosevelt Island,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,DO,,,,,,,,,,,,,2,2,,,
2005,2181,Roosevelt Island Operating Corporation,Roosevelt Island,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",TR,DO,,,,,,,,,,,,,1,1,,,
2007,2182,Town of Highlands Dial-A-Bus,Highland Falls,NY,"Poughkeepsie-Newburgh, NY",89,265,"351,982",DR,DO,,,,,,,,,,,,,,0,0,0,0
2007,2183,Town of Monroe Dial-A-Bus,Monroe,NY,"Poughkeepsie-Newburgh, NY",89,265,"351,982",DR,DO,,,,,,,,,,,,,,0,0,0,0
2007,2185,"Centro of Oneida, Inc.",Syracruse,NY,"Utica, NY",233,55,"113,409",DR,DO,,,,,,,,,,,,,,,,0,0
2007,2185,"Centro of Oneida, Inc.",Syracruse,NY,"Utica, NY",233,55,"113,409",MB,DO,,,,,,,,,,,,,,,,266,266
2007,2187,Village of Kiryas Joel,Monroe,NY,"Poughkeepsie-Newburgh, NY",89,265,"351,982",MB,DO,,,,,,,,,,,,,,,,44,44
2007,2188,MTA Bus Company,New York,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,DO,,,,,,,,,,,,,,,17,17,816
2007,2189,"BillyBey Ferry Company, LLC",New York,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",FB,DO,,,,,,,,,,,,,,,,,16
2007,2190,Port Imperial Ferry Corporation dba NY Waterway,Weehawken,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",FB,DO,,,,,,,,,,,,,,,,,55
1995,2909,"Upstate Transit, Inc. ",Saratoga Springs,NY,"Albany--Schenectady--Troy, NY",59,209,"509,106",MB,DO,,,,150,150,,,,,,,,,,,,
1991,2914,"Empire Trailways, Inc. ",Rochester,NY,"Rochester, NY",48,220,"619,653",MB,DO,,,,,,,,,,,,,,,,,
1991,2916,"Yankee Trails, Inc. ",Rensselaer,NY,"Albany--Schenectady--Troy, NY",59,209,"509,106",MB,DO,,,,,,,,,,,,,,,,,
1999,2918,"Carey Transportation, Inc. ",New Haven,CT,"New York, NY--Northeastern NJ",1,"2,967","16,044,012",MB,DO,,,103,103,108,108,108,108,,,,,,,,,
1999,2918,"Carey Transportation, Inc. ",New Haven,CT,"New York, NY--Northeastern NJ",1,"2,967","16,044,012",MB,PT,,,,,,,,108,108,,,,,,,,
1991,2919,"Erin Tours, Inc. ",Brooklyn,NY,"New York, NY--Northeastern NJ",1,"2,967","16,044,012",MB,DO,,,,,,,,,,,,,,,,,
1994,2920,"Metro Apple Express, Inc. ",Brooklyn,NY,"New York, NY--Northeastern NJ",1,"2,967","16,044,012",MB,DO,,28,,56,,,,,,,,,,,,,
1994,2920,"Metro Apple Express, Inc. ",Brooklyn,NY,"New York, NY--Northeastern NJ",1,"2,967","16,044,012",MB,PT,,,,,,,,,,,,,,,,,
1995,2922,"Niagara Scenic Bus Lines, Inc. ",Hamburg,NY,"Buffalo--Niagara Falls, NY",34,286,"954,332",MB,DO,,148,148,,,,,,,,,,,,,,
1993,2923,Rockland Coaches Inc. ,Bergenfield,NJ,"New York, NY--Northeastern NJ",1,"2,967","16,044,012",MB,DO,,396,396,,,,,,,,,,,,,,
2007,3001,Kanawha Valley Regional Transportation Authority,Charleston,WV,"Charleston, WV",166,113,"182,991",DR,DO,,,,,,,,,,,,0,0,0,0,0,0
2007,3001,Kanawha Valley Regional Transportation Authority,Charleston,WV,"Charleston, WV",166,113,"182,991",MB,DO,298,298,298,299,306,306,306,305,305,305,510,510,510,510,520,500,499
2007,3002,The Tri-State Transit Authority,Huntington,WV,"Huntington, WV-KY-OH",171,107,"177,550",DR,DO,,,,,,,,,,,,0,0,0,0,0,0
2007,3002,The Tri-State Transit Authority,Huntington,WV,"Huntington, WV-KY-OH",171,107,"177,550",DR,PT,,,,,,,,,,,,,,,,,
2007,3002,The Tri-State Transit Authority,Huntington,WV,"Huntington, WV-KY-OH",171,107,"177,550",MB,DO,175,184,175,180,170,170,171,171,171,257,304,304,299,258,258,265,265
2007,3003,Mid-Ohio Valley Transit Authority,Parkersburg,WV,"Parkersburg, WV-OH",297,50,"85,605",DR,DO,,,,,,,,,,,,0,0,,,,
2007,3003,Mid-Ohio Valley Transit Authority,Parkersburg,WV,"Parkersburg, WV-OH",297,50,"85,605",MB,DO,64,64,64,64,,,,,,87,99,99,100,,,,
1999,3004,Peninsula Transportation District Commission,Hampton,VA,"Norfolk--Virginia Beach--Newport News, VA",24,664,"1,323,098",DR,DO,,,,,,,,,,,,,,,,,
1999,3004,Peninsula Transportation District Commission,Hampton,VA,"Norfolk--Virginia Beach--Newport News, VA",24,664,"1,323,098",DR,PT,,,,,,,,,,,,,,,,,
1999,3004,Peninsula Transportation District Commission,Hampton,VA,"Norfolk--Virginia Beach--Newport News, VA",24,664,"1,323,098",FB,PT,,,,,,,,,29,,,,,,,,
1999,3004,Peninsula Transportation District Commission,Hampton,VA,"Norfolk--Virginia Beach--Newport News, VA",24,664,"1,323,098",MB,DO,452,452,452,452,452,452,499,499,496,,,,,,,,
1999,3005,Tidewater Transportation District Commission,Norfolk,VA,"Norfolk--Virginia Beach--Newport News, VA",24,664,"1,323,098",DR,DO,,,,,,,,,,,,,,,,,
1999,3005,Tidewater Transportation District Commission,Norfolk,VA,"Norfolk--Virginia Beach--Newport News, VA",24,664,"1,323,098",DR,PT,,,,,,,,,,,,,,,,,
1999,3005,Tidewater Transportation District Commission,Norfolk,VA,"Norfolk--Virginia Beach--Newport News, VA",24,664,"1,323,098",FB,PT,1,1,1,1,1,1,1,1,1,,,,,,,,
1999,3005,Tidewater Transportation District Commission,Norfolk,VA,"Norfolk--Virginia Beach--Newport News, VA",24,664,"1,323,098",MB,DO,518,545,563,601,586,590,590,638,638,,,,,,,,
1999,3005,Tidewater Transportation District Commission,Norfolk,VA,"Norfolk--Virginia Beach--Newport News, VA",24,664,"1,323,098",VP,DO,,,,,,,,,,,,,,,,,
2007,3006,Greater Richmond Transit Company,Richmond,VA,"Richmond, VA",46,437,"818,836",DR,DO,,,,,,,,,,,,,,,,,0
2007,3006,Greater Richmond Transit Company,Richmond,VA,"Richmond, VA",46,437,"818,836",DR,PT,,,,,,,,,,,,0,0,0,0,0,0
2007,3006,Greater Richmond Transit Company,Richmond,VA,"Richmond, VA",46,437,"818,836",MB,DO,401,401,401,401,401,401,401,401,403,404,443,443,443,443,445,476,464
2007,3006,Greater Richmond Transit Company,Richmond,VA,"Richmond, VA",46,437,"818,836",MB,PT,,,,,,,,,,,,,,,,,60
2007,3006,Greater Richmond Transit Company,Richmond,VA,"Richmond, VA",46,437,"818,836",VP,PT,,,,,,,,,,,,0,0,0,0,0,0
2007,3007,Greater Roanoke Transit Company,Roanoke,VA,"Roanoke, VA",152,112,"197,442",DR,PT,,,,,,,,,,,,0,0,0,0,0,0
2007,3007,Greater Roanoke Transit Company,Roanoke,VA,"Roanoke, VA",152,112,"197,442",MB,DO,197,190,190,190,190,190,190,190,190,192,199,199,215,215,301,301,318
2007,3008,Greater Lynchburg Transit Company,Lynchburg,VA,"Lynchburg, VA",261,75,"98,714",DR,DO,,,,,,,,,,,,0,0,0,0,0,0
2007,3008,Greater Lynchburg Transit Company,Lynchburg,VA,"Lynchburg, VA",261,75,"98,714",MB,DO,121,121,121,132,132,134,134,134,134,134,134,140,140,140,140,143,147
2007,3009,Petersburg Area Transit,Petersburg,VA,"Richmond, VA",46,437,"818,836",DR,DO,,,,,,,,,,,,,,0,0,0,0
2007,3009,Petersburg Area Transit,Petersburg,VA,"Richmond, VA",46,437,"818,836",DR,PT,,,,,,,,,,,,0,0,,,,
2007,3009,Petersburg Area Transit,Petersburg,VA,"Richmond, VA",46,437,"818,836",MB,DO,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,122,102
2007,3010,Lehigh and Northampton Transportation Authority,Allentown,PA,"Allentown-Bethlehem, PA-NJ",58,290,"576,408",DR,PT,,,,,,,,,,,,0,0,0,0,0,0
2007,3010,Lehigh and Northampton Transportation Authority,Allentown,PA,"Allentown-Bethlehem, PA-NJ",58,290,"576,408",MB,DO,416,416,416,416,546,545,554,523,467,435,437,433,437,452,452,452,452
2007,3010,Lehigh and Northampton Transportation Authority,Allentown,PA,"Allentown-Bethlehem, PA-NJ",58,290,"576,408",MB,PT,69,72,72,72,45,14,14,14,13,13,,,,,,,
2007,3011,Altoona Metro Transit,Altoona,PA,"Altoona, PA",304,38,"82,520",DR,DO,,,,,,,,,,,,0,0,0,0,0,0
2007,3011,Altoona Metro Transit,Altoona,PA,"Altoona, PA",304,38,"82,520",DR,PT,,,,,,,,,,,,0,0,0,0,0,0
2007,3011,Altoona Metro Transit,Altoona,PA,"Altoona, PA",304,38,"82,520",MB,DO,,408,152,152,152,148,148,159,172,172,160,160,160,160,160,161,337
2007,3011,Altoona Metro Transit,Altoona,PA,"Altoona, PA",304,38,"82,520",MB,PT,,,,,,,,,,,,,,,41,65,
2007,3012,Cambria County Transit Authority,Johnstown,PA,"Johnstown, PA",319,43,"76,113",DR,DO,,,,,,,,,,,,0,0,0,0,0,0
2007,3012,Cambria County Transit Authority,Johnstown,PA,"Johnstown, PA",319,43,"76,113",DR,PT,,,,,,,,,,,,,,,,,
2007,3012,Cambria County Transit Authority,Johnstown,PA,"Johnstown, PA",319,43,"76,113",IP,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,3012,Cambria County Transit Authority,Johnstown,PA,"Johnstown, PA",319,43,"76,113",MB,DO,386,386,379,379,379,379,379,379,361,366,409,405,393,391,392,394,395
2007,3013,Erie Metropolitan Transit Authority,Erie,PA,"Erie, PA",156,79,"194,804",DR,DO,,,,,,0,0,,,,,0,0,0,0,0,0
2007,3013,Erie Metropolitan Transit Authority,Erie,PA,"Erie, PA",156,79,"194,804",DR,PT,,,,,,,,,,,,,,,,,
2007,3013,Erie Metropolitan Transit Authority,Erie,PA,"Erie, PA",156,79,"194,804",FB,PT,3,,,,,,,,,,,,,,,,
2007,3013,Erie Metropolitan Transit Authority,Erie,PA,"Erie, PA",156,79,"194,804",MB,DO,259,259,259,259,259,259,259,259,259,328,328,329,329,329,317,320,324
2007,3014,Capital Area Transit,Harrisburg,PA,"Harrisburg, PA",87,208,"362,782",DR,DO,,,,,,,,,,,,0,0,0,0,0,0
2007,3014,Capital Area Transit,Harrisburg,PA,"Harrisburg, PA",87,208,"362,782",DR,PT,,,,,,,,,,,,0,0,0,0,0,0
2007,3014,Capital Area Transit,Harrisburg,PA,"Harrisburg, PA",87,208,"362,782",MB,DO,120,120,120,120,120,120,120,120,192,467,467,467,467,467,475,507,508
2007,3014,Capital Area Transit,Harrisburg,PA,"Harrisburg, PA",87,208,"362,782",MB,PT,52,52,52,52,,,,,,59,59,59,59,59,59,59,59
2007,3015,Luzerne County Transportation Authority,Kingston,PA,"Scranton, PA",84,159,"385,237",DR,PT,,,,,,,,,,,,0,0,0,0,0,0
2007,3015,Luzerne County Transportation Authority,Kingston,PA,"Scranton, PA",84,159,"385,237",MB,DO,275,269,269,269,284,284,280,280,280,262,265,265,265,261,240,225,241
2007,3018,Red Rose Transit Authority,Lancaster,PA,"Lancaster, PA",97,199,"323,554",DR,PT,,,,,,,,,,,,0,0,0,0,0,0
2007,3018,Red Rose Transit Authority,Lancaster,PA,"Lancaster, PA",97,199,"323,554",MB,DO,341,341,345,345,345,345,345,342,407,407,413,396,391,396,394,396,394
2007,3019,Southeastern Pennsylvania Transportation Authority,Philadelphia,PA,"Philadelphia, PA-NJ-DE-MD",4,"1,800","5,149,079",CR,DO,443,443,443,443,443,443,419,443,443,449,449,449,449,447,447,447,447
2007,3019,Southeastern Pennsylvania Transportation Authority,Philadelphia,PA,"Philadelphia, PA-NJ-DE-MD",4,"1,800","5,149,079",DR,DO,,,,,,,,,,,,,,,,,
2007,3019,Southeastern Pennsylvania Transportation Authority,Philadelphia,PA,"Philadelphia, PA-NJ-DE-MD",4,"1,800","5,149,079",DR,PT,,,,,,,,,,,,0,0,0,0,0,0
2007,3019,Southeastern Pennsylvania Transportation Authority,Philadelphia,PA,"Philadelphia, PA-NJ-DE-MD",4,"1,800","5,149,079",HR,DO,76,76,76,76,76,76,76,76,76,76,76,76,76,75,75,75,75
2007,3019,Southeastern Pennsylvania Transportation Authority,Philadelphia,PA,"Philadelphia, PA-NJ-DE-MD",4,"1,800","5,149,079",LR,DO,127,127,69,69,69,69,69,69,69,69,69,69,69,66,66,82,82
2007,3019,Southeastern Pennsylvania Transportation Authority,Philadelphia,PA,"Philadelphia, PA-NJ-DE-MD",4,"1,800","5,149,079",MB,DO,"2,566","2,614","2,623","2,600","2,604","2,615","2,576","2,567","2,562","2,586","2,613","2,603","2,594","2,594","2,463","2,471","2,463"
2007,3019,Southeastern Pennsylvania Transportation Authority,Philadelphia,PA,"Philadelphia, PA-NJ-DE-MD",4,"1,800","5,149,079",MB,PT,,,,,41,41,41,39,70,73,52,21,21,21,8,,
2007,3019,Southeastern Pennsylvania Transportation Authority,Philadelphia,PA,"Philadelphia, PA-NJ-DE-MD",4,"1,800","5,149,079",TB,DO,43,43,43,43,43,43,43,43,43,43,43,43,30,,,,
2007,3022,Port Authority of Allegheny County,Pittsburgh,PA,"Pittsburgh, PA",22,852,"1,753,136",DR,PT,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,3022,Port Authority of Allegheny County,Pittsburgh,PA,"Pittsburgh, PA",22,852,"1,753,136",IP,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,3022,Port Authority of Allegheny County,Pittsburgh,PA,"Pittsburgh, PA",22,852,"1,753,136",IP,PT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,3022,Port Authority of Allegheny County,Pittsburgh,PA,"Pittsburgh, PA",22,852,"1,753,136",LR,DO,65,45,48,38,38,38,38,38,38,35,35,35,35,45,47,47,47
2007,3022,Port Authority of Allegheny County,Pittsburgh,PA,"Pittsburgh, PA",22,852,"1,753,136",MB,DO,"2,497","2,496","2,473","2,489","2,489","2,489","2,489","2,489","2,567","2,586","2,625","2,625","2,594","2,593","2,592","2,595","2,509"
2007,3022,Port Authority of Allegheny County,Pittsburgh,PA,"Pittsburgh, PA",22,852,"1,753,136",MB,PT,,,,,,,,,,,,,,,,,
2007,3023,Beaver County Transit Authority,Rochester,PA,"Pittsburgh, PA",22,852,"1,753,136",DR,DO,,,,,,,,,,,,,0,0,0,0,0
2007,3023,Beaver County Transit Authority,Rochester,PA,"Pittsburgh, PA",22,852,"1,753,136",DR,PT,,,,,,,,,,,,0,0,,,,
2007,3023,Beaver County Transit Authority,Rochester,PA,"Pittsburgh, PA",22,852,"1,753,136",MB,DO,,,,,,,,,,,,,160,160,160,160,160
2007,3023,Beaver County Transit Authority,Rochester,PA,"Pittsburgh, PA",22,852,"1,753,136",MB,PT,145,145,151,151,151,151,151,151,151,151,282,161,160,,,,
2007,3024,Berks Area Reading Transportation Authority,Reading,PA,"Reading, PA",130,101,"240,264",DR,DO,,,,,,,,,,,,0,0,0,0,0,0
2007,3024,Berks Area Reading Transportation Authority,Reading,PA,"Reading, PA",130,101,"240,264",DR,PT,,,,,,,,,,,,0,0,0,0,0,0
2007,3024,Berks Area Reading Transportation Authority,Reading,PA,"Reading, PA",130,101,"240,264",MB,DO,449,455,455,455,455,441,441,441,445,454,454,454,463,501,541,555,568
2007,3025,County of Lackawanna Transit System,Scranton,PA,"Scranton, PA",84,159,"385,237",DR,PT,,,,,,,,,,,,0,0,0,0,0,0
2007,3025,County of Lackawanna Transit System,Scranton,PA,"Scranton, PA",84,159,"385,237",MB,DO,388,388,388,370,370,370,370,339,339,339,339,339,339,339,339,339,347
2007,3025,County of Lackawanna Transit System,Scranton,PA,"Scranton, PA",84,159,"385,237",MB,PT,25,25,25,25,25,25,25,32,55,67,67,67,67,67,67,67,67
2007,3026,Williamsport Bureau of Transportation,Williamsport,PA,"Williamsport, PA",386,27,"58,693",DR,PT,,,,,,,,,,,,0,0,0,0,0,0
2007,3026,Williamsport Bureau of Transportation,Williamsport,PA,"Williamsport, PA",386,27,"58,693",MB,DO,155,154,154,154,154,154,154,154,170,171,174,208,219,211,211,249,272
2007,3027,York County Transportation Authority,York,PA,"York, PA",158,119,"192,903",DR,DO,,,,,,,,,,,,0,0,0,0,0,0
2007,3027,York County Transportation Authority,York,PA,"York, PA",158,119,"192,903",DR,PT,,0,,,,,,,,,,0,0,0,0,0,0
2007,3027,York County Transportation Authority,York,PA,"York, PA",158,119,"192,903",MB,DO,148,125,124,120,,120,119,148,148,184,244,244,244,244,242,251,253
2007,3027,York County Transportation Authority,York,PA,"York, PA",158,119,"192,903",MB,PT,,,,,,,,,,,,,,,,,76
2007,3030,Washington Metropolitan Area Transit Authority,Washington,DC,"Washington, DC-VA-MD",8,"1,157","3,933,920",DR,PT,,,,,,,,,,,,0,0,0,0,0,0
2007,3030,Washington Metropolitan Area Transit Authority,Washington,DC,"Washington, DC-VA-MD",8,"1,157","3,933,920",HR,DO,156,162,162,178,178,178,185,185,188,194,207,207,207,207,212,212,212
2007,3030,Washington Metropolitan Area Transit Authority,Washington,DC,"Washington, DC-VA-MD",8,"1,157","3,933,920",MB,DO,"2,872","2,770","2,804","2,834","2,636","2,608","2,578","2,618","2,632","2,652","2,750","2,884","2,886","2,774","2,796","2,789","2,730"
2007,3030,Washington Metropolitan Area Transit Authority,Washington,DC,"Washington, DC-VA-MD",8,"1,157","3,933,920",MB,PT,,,,,,,,,,,,,,,,15,15
1995,3031,Delaware Administration for Regional Transit,Dover,DE,"Wilmington, DE--NJ--MD--PA",68,188,"449,616",MB,DO,398,398,360,543,543,,,,,,,,,,,,
1995,3032,Delaware Administration for Specialized Transportation,Dover,DE,"Dover, DE",392,38,"50,787",DR,DO,,,,,,,,,,,,,,,,,
1995,3032,Delaware Administration for Specialized Transportation,Dover,DE,"Dover, DE",392,38,"50,787",MB,DO,,,,54,54,,,,,,,,,,,,
1995,3032,Delaware Administration for Specialized Transportation,Dover,DE,"Dover, DE",392,38,"50,787",MB,PT,,54,54,,,,,,,,,,,,,,
2007,3034,Maryland Transit Administration,Baltimore,MD,"Baltimore, MD",18,683,"2,076,354",CR,PT,,,373,373,373,373,373,373,373,373,373,400,400,400,400,400,400
2007,3034,Maryland Transit Administration,Baltimore,MD,"Baltimore, MD",18,683,"2,076,354",DR,DO,,,,,,,,,,,,0,0,0,0,0,0
2007,3034,Maryland Transit Administration,Baltimore,MD,"Baltimore, MD",18,683,"2,076,354",DR,PT,,,,,,,,,,,,0,0,0,0,0,0
2007,3034,Maryland Transit Administration,Baltimore,MD,"Baltimore, MD",18,683,"2,076,354",HR,DO,27,27,27,27,29,29,29,29,29,29,29,29,29,29,29,29,29
2007,3034,Maryland Transit Administration,Baltimore,MD,"Baltimore, MD",18,683,"2,076,354",LR,DO,,26,47,44,44,44,44,58,58,58,58,58,58,58,58,58,58
2007,3034,Maryland Transit Administration,Baltimore,MD,"Baltimore, MD",18,683,"2,076,354",MB,DO,"1,421","1,425","1,344","1,361","1,354","1,265","1,274","1,303","1,294","1,307","1,316","1,318","1,254","1,258","1,258",789,843
2007,3034,Maryland Transit Administration,Baltimore,MD,"Baltimore, MD",18,683,"2,076,354",MB,PT,918,929,"1,011","1,086","1,118","1,118","1,138","1,137","1,164","1,244","1,375","1,713","1,863","1,867","1,868","1,868",966
2007,3035,Ohio Valley Regional Transportation Authority,Wheeling,WV,"Wheeling, WV-OH",294,54,"87,613",DR,DO,,,,,,,,,,,,0,0,0,0,0,0
2007,3035,Ohio Valley Regional Transportation Authority,Wheeling,WV,"Wheeling, WV-OH",294,54,"87,613",MB,DO,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132
2007,3036,Charlottesville Transit Service,Charlottesville,VA,"Charlottesville, VA",305,37,"81,449",DR,PT,,,,,,,,,,,,0,0,0,0,0,0
2007,3036,Charlottesville Transit Service,Charlottesville,VA,"Charlottesville, VA",305,37,"81,449",MB,DO,101,101,101,101,101,101,80,80,80,90,96,96,90,90,88,89,90
2007,3040,Annapolis Department of Transportation,Annapolis,MD,"Baltimore, MD",18,683,"2,076,354",DR,DO,,,,,,,,,,,,,,,,,
2007,3040,Annapolis Department of Transportation,Annapolis,MD,"Baltimore, MD",18,683,"2,076,354",MB,DO,30,30,30,37,37,35,37,35,52,57,60,75,90,90,109,110,138
2007,3041,Allegany County Transit,Cumberland,MD,"Cumberland, MD--WV",453,47,"52,115",DR,DO,,,,,,,,,,,,,,,,0,0
2007,3041,Allegany County Transit,Cumberland,MD,"Cumberland, MD--WV",453,47,"52,115",MB,DO,175,175,175,,,,,,,,,,,,,96,96
2007,3042,Washington County Transportation Department,Hagerstown,MD,"Hagerstown, MD-WV-PA",221,77,"120,326",DR,DO,,,,,,,,,,,,,,0,0,0,0
2007,3042,Washington County Transportation Department,Hagerstown,MD,"Hagerstown, MD-WV-PA",221,77,"120,326",MB,DO,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90
1996,3043,The Columbia Transit System ,Columbia,MD,"Baltimore, MD",17,593,"1,889,873",MB,DO,79,90,90,90,90,,,,,,,,,,,,
2007,3044,Westmoreland County Transit Authority,Greensburg,PA,"Pittsburgh, PA",22,852,"1,753,136",DR,PT,,,,,,,,,,,,0,0,0,0,0,0
2007,3044,Westmoreland County Transit Authority,Greensburg,PA,"Pittsburgh, PA",22,852,"1,753,136",MB,PT,171,171,171,171,171,171,172,172,172,608,608,608,608,561,561,602,621
1995,3045,"JAUNT, Inc. ",Charlottesville,VA,"Charlottesville, VA",307,27,"67,553",DR,DO,,,,,,,,,,,,,,,,,
1995,3045,"JAUNT, Inc. ",Charlottesville,VA,"Charlottesville, VA",307,27,"67,553",DR,PT,,,,,,,,,,,,,,,,,
1992,3046,Maryland State Railroad Administration,BWI Airport,MD,"Baltimore, MD",17,593,"1,889,873",CR,PT,373,373,,,,,,,,,,,,,,,
1995,3047,Delaware Transit Corporation ,Doverngton,DE,"Wilmington, DE--NJ--MD--PA",68,188,"449,616",MB,PT,489,489,419,438,428,,,,,,,,,,,,
2007,3048,Howard Transit,Laurel,MD,"Washington, DC-VA-MD",8,"1,157","3,933,920",DR,PT,,,,,,,,,,,,0,0,0,0,0,0
2007,3048,Howard Transit,Laurel,MD,"Washington, DC-VA-MD",8,"1,157","3,933,920",MB,PT,,,,,,,,119,119,189,244,320,491,491,491,491,491
2007,3050,"G G and C Bus Company, Inc.",Washington,PA,"Pittsburgh, PA",22,852,"1,753,136",DR,DO,,,,,,,,,,,,0,0,0,0,0,0
2007,3050,"G G and C Bus Company, Inc.",Washington,PA,"Pittsburgh, PA",22,852,"1,753,136",MB,DO,128,128,128,128,128,128,128,128,128,128,128,128,130,130,131,132,134
2007,3051,Ride-On Montgomery County Transit,Rockville,MD,"Washington, DC-VA-MD",8,"1,157","3,933,920",DR,DO,,,,,,,,,,,,,,,,,
2007,3051,Ride-On Montgomery County Transit,Rockville,MD,"Washington, DC-VA-MD",8,"1,157","3,933,920",DR,PT,,,,,,,,,,,,0,0,0,0,0,0
2007,3051,Ride-On Montgomery County Transit,Rockville,MD,"Washington, DC-VA-MD",8,"1,157","3,933,920",MB,DO,676,663,680,680,639,639,639,639,756,756,756,756,838,759,760,761,765
