Indent,Category,Source,Report,2000 (Corp),2001 (Corp),2002 (Corp),2003 (Corp),2004 (Corp),2005 (Corp),2006 (Corp),2007 (Corp),2008 (Corp),2009 (Corp),2010 (Corp),2011 (Corp),2012 (Corp),2013 (Corp),2014 (Corp),2015 (Corp),2000 (Indv),2001 (Indv),2002 (Indv),2003 (Indv),2004 (Indv),2005 (Indv),2006 (Indv),2007 (Indv),2008 (Indv),2009 (Indv),2010 (Indv),2011 (Indv),2012 (Indv),2013 (Indv),2014 (Indv),2015 (Indv),Expenditure Name
,Agriculture
#,Expensing of certain capital outlays
#+,27,Treasury,2000,10.00,10.00,10.00,10.00,10.00,,,,,,,,,,,,60.00,65.00,65.00,70.00,75.00,,,,,,,,,,,,Expensing of certain capital outlays,,,,,,,,,,,,,,,,
#+,158,Treasury,2001,10.00,10.00,10.00,10.00,10.00,10.00,,,,,,,,,,,60.00,65.00,65.00,70.00,75.00,80.00,,,,,,,,,,,Expensing of certain capital outlays,,,,,,,,,,,,,,,,
#+,290,Treasury,2002,20.00,20.00,20.00,20.00,20.00,20.00,20.00,,,,,,,,,,140.00,140.00,140.00,150.00,150.00,160.00,160.00,,,,,,,,,,Expensing of certain capital outlays,,,,,,,,,,,,,,,,
#+,421,Treasury,2003,,20.00,20.00,20.00,20.00,20.00,20.00,20.00,,,,,,,,,,150.00,150.00,150.00,150.00,150.00,150.00,150.00,,,,,,,,,Expensing of certain capital outlays,,,,,,,,,,,,,,,,
#+,557,Treasury,2004,,,20.00,20.00,20.00,20.00,20.00,20.00,30.00,,,,,,,,,,150.00,160.00,150.00,150.00,150.00,150.00,160.00,,,,,,,,Expensing of certain capital outlays,,,,,,,,,,,,,,,,
#+,694,Treasury,2005,,,,20.00,20.00,20.00,20.00,20.00,30.00,30.00,,,,,,,,,,100.00,110.00,110.00,110.00,120.00,120.00,130.00,,,,,,,Expensing of certain capital outlays,,,,,,,,,,,,,,,,
#+,833,Treasury,2006,,,,,20.00,20.00,20.00,20.00,20.00,20.00,20.00,,,,,,,,,,80.00,90.00,110.00,110.00,110.00,120.00,120.00,,,,,,Expensing of certain capital outlays,,,,,,,,,,,,,,,,
#+,994,Treasury,2007,,,,,,20.00,20.00,20.00,20.00,20.00,20.00,30.00,,,,,,,,,,90.00,110.00,110.00,110.00,120.00,120.00,120.00,,,,,Expensing of certain capital outlays,,,,,,,,,,,,,,,,
#+,1154,Treasury,2008,,,,,,,20.00,20.00,20.00,20.00,20.00,30.00,30.00,,,,,,,,,,110.00,110.00,110.00,120.00,120.00,120.00,120.00,,,,Expensing of certain capital outlays,,,,,,,,,,,,,,,,
#+,1315,Treasury,2009,,,,,,,,10.00,10.00,10.00,10.00,10.00,10.00,10.00,,,,,,,,,,100.00,100.00,100.00,110.00,110.00,110.00,110.00,,,Expensing of certain capital outlays,,,,,,,,,,,,,,,,
#+,1479,Treasury,2010,,,,,,,,,10.00,10.00,10.00,10.00,10.00,10.00,10.00,,,,,,,,,,100.00,100.00,100.00,110.00,110.00,110.00,110.00,,Expensing of certain capital outlays,,,,,,,,,,,,,,,,
#+,1643,Treasury,2011,,,,,,,,,,10.00,10.00,10.00,10.00,10.00,10.00,10.00,,,,,,,,,,60.00,60.00,60.00,70.00,80.00,80.00,80.00,Expensing of certain capital outlays,,,,,,,,,,,,,,,,
#,Expensing of certain multiperiod production costs
#+,28,Treasury,2000,10.00,10.00,10.00,10.00,10.00,,,,,,,,,,,,75.00,80.00,85.00,90.00,95.00,,,,,,,,,,,,Expensing of certain multiperiod production costs,,,,,,,,,,,,,,,,
#+,159,Treasury,2001,10.00,10.00,10.00,15.00,15.00,15.00,,,,,,,,,,,75.00,80.00,85.00,90.00,95.00,95.00,,,,,,,,,,,Expensing of certain multiperiod production costs,,,,,,,,,,,,,,,,
#+,291,Treasury,2002,10.00,10.00,20.00,20.00,20.00,20.00,20.00,,,,,,,,,,100.00,100.00,100.00,100.00,100.00,110.00,110.00,,,,,,,,,,Expensing of certain multiperiod production costs,,,,,,,,,,,,,,,,
#+,422,Treasury,2003,,10.00,20.00,20.00,20.00,20.00,20.00,20.00,,,,,,,,,,110.00,110.00,110.00,110.00,100.00,100.00,100.00,,,,,,,,,Expensing of certain multiperiod production costs,,,,,,,,,,,,,,,,
#+,558,Treasury,2004,,,20.00,20.00,20.00,20.00,20.00,20.00,20.00,,,,,,,,,,110.00,110.00,100.00,100.00,100.00,100.00,100.00,,,,,,,,Expensing of certain multiperiod production costs,,,,,,,,,,,,,,,,
#+,695,Treasury,2005,,,,20.00,20.00,20.00,20.00,20.00,20.00,20.00,,,,,,,,,,70.00,70.00,70.00,80.00,80.00,80.00,80.00,,,,,,,Expensing of certain multiperiod production costs,,,,,,,,,,,,,,,,
#+,834,Treasury,2006,,,,,10.00,10.00,10.00,10.00,10.00,10.00,10.00,,,,,,,,,,40.00,50.00,60.00,60.00,70.00,70.00,70.00,,,,,,Expensing of certain multiperiod production costs,,,,,,,,,,,,,,,,
#+,995,Treasury,2007,,,,,,10.00,10.00,10.00,10.00,10.00,10.00,20.00,,,,,,,,,,50.00,60.00,60.00,70.00,70.00,70.00,70.00,,,,,Expensing of certain multiperiod production costs,,,,,,,,,,,,,,,,
#+,1155,Treasury,2008,,,,,,,10.00,10.00,10.00,10.00,10.00,20.00,20.00,,,,,,,,,,60.00,60.00,70.00,70.00,70.00,70.00,70.00,,,,Expensing of certain multiperiod production costs,,,,,,,,,,,,,,,,
#+,1316,Treasury,2009,,,,,,,,10.00,10.00,10.00,10.00,10.00,10.00,10.00,,,,,,,,,,70.00,70.00,70.00,70.00,80.00,80.00,80.00,,,Expensing of certain multiperiod production costs,,,,,,,,,,,,,,,,
#+,1480,Treasury,2010,,,,,,,,,10.00,10.00,10.00,10.00,10.00,10.00,10.00,,,,,,,,,,70.00,70.00,70.00,70.00,80.00,80.00,80.00,,Expensing of certain multiperiod production costs,,,,,,,,,,,,,,,,
#+,1644,Treasury,2011,,,,,,,,,,10.00,10.00,10.00,10.00,10.00,10.00,10.00,,,,,,,,,,110.00,100.00,100.00,100.00,110.00,110.00,110.00,Expensing of certain multiperiod production costs,,,,,,,,,,,,,,,,
#,Treatment of loans forgiven for solvent farmers
#+,29,Treasury,2000,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,10.00,10.00,10.00,10.00,10.00,,,,,,,,,,,,Treatment of loans forgiven for solvent farmers,,,,,,,,,,,,,,,,
